date,ML,Low,High,state,county
2020-04-17,0.38,0.0,2.34,Illinois,Jackson
2020-04-18,0.65,0.0,2.62,Illinois,Jackson
2020-04-19,1.0,0.0,2.9,Illinois,Jackson
2020-04-20,1.0,0.0,2.9,Illinois,Jackson
2020-04-21,1.0,0.0,2.9,Illinois,Jackson
2020-04-16,2.0,0.34,6.43,Illinois,Jasper
2020-04-17,2.35,0.48,5.72,Illinois,Jasper
2020-04-18,2.87,0.85,5.46,Illinois,Jasper
2020-04-19,2.77,1.0,4.69,Illinois,Jasper
2020-04-20,2.5500000000000003,1.06,4.08,Illinois,Jasper
2020-04-21,2.23,1.0,3.54,Illinois,Jasper
2020-04-06,2.0,0.34,6.43,Illinois,Jefferson
2020-04-07,1.8800000000000001,0.38,5.01,Illinois,Jefferson
2020-04-08,1.8,0.38,4.45,Illinois,Jefferson
2020-04-09,1.74,0.4,4.13,Illinois,Jefferson
2020-04-10,1.69,0.37,3.85,Illinois,Jefferson
2020-04-11,1.6400000000000001,0.4,3.7,Illinois,Jefferson
2020-04-12,1.61,0.41000000000000003,3.56,Illinois,Jefferson
2020-04-13,1.0,0.0,3.35,Illinois,Jefferson
2020-04-14,1.0,0.0,3.35,Illinois,Jefferson
2020-04-15,1.0,0.0,3.35,Illinois,Jefferson
2020-04-16,1.53,0.0,3.66,Illinois,Jefferson
2020-04-17,1.8900000000000001,0.01,3.7800000000000002,Illinois,Jefferson
2020-04-18,2.35,0.33,4.17,Illinois,Jefferson
2020-04-19,2.0100000000000002,0.26,3.62,Illinois,Jefferson
2020-04-20,1.98,0.38,3.48,Illinois,Jefferson
2020-04-21,1.6400000000000001,0.21,2.97,Illinois,Jefferson
2020-04-21,2.0,0.34,6.43,Illinois,Jersey
2020-04-21,2.0,0.34,6.43,Illinois,Jo Daviess
2020-04-21,2.0,0.34,6.43,Illinois,Johnson
2020-03-17,2.0,0.34,6.43,Illinois,Kane
2020-03-18,1.8800000000000001,0.38,5.01,Illinois,Kane
2020-03-19,1.8,0.38,4.45,Illinois,Kane
2020-03-20,2.05,0.5,4.54,Illinois,Kane
2020-03-21,2.17,0.61,4.33,Illinois,Kane
2020-03-22,2.4,0.77,4.2,Illinois,Kane
2020-03-23,2.38,0.9400000000000001,3.93,Illinois,Kane
2020-03-24,2.35,0.79,3.74,Illinois,Kane
2020-03-25,2.33,1.02,3.54,Illinois,Kane
2020-03-26,2.15,1.05,3.24,Illinois,Kane
2020-03-27,1.8900000000000001,0.89,2.84,Illinois,Kane
2020-03-28,1.68,0.76,2.5500000000000003,Illinois,Kane
2020-03-29,1.44,0.58,2.27,Illinois,Kane
2020-03-30,1.27,0.45,2.08,Illinois,Kane
2020-03-31,1.21,0.4,1.98,Illinois,Kane
2020-04-01,1.16,0.38,1.93,Illinois,Kane
2020-04-02,1.12,0.34,1.86,Illinois,Kane
2020-04-03,1.1500000000000001,0.39,1.8900000000000001,Illinois,Kane
2020-04-04,1.1500000000000001,0.41000000000000003,1.8900000000000001,Illinois,Kane
2020-04-05,1.24,0.52,1.96,Illinois,Kane
2020-04-06,1.29,0.59,1.98,Illinois,Kane
2020-04-07,1.27,0.61,1.96,Illinois,Kane
2020-04-08,1.25,0.59,1.8900000000000001,Illinois,Kane
2020-04-09,1.26,0.63,1.8900000000000001,Illinois,Kane
2020-04-10,1.2,0.59,1.82,Illinois,Kane
2020-04-11,1.19,0.59,1.79,Illinois,Kane
2020-04-12,1.09,0.51,1.7,Illinois,Kane
2020-04-13,1.05,0.46,1.6400000000000001,Illinois,Kane
2020-04-14,1.04,0.45,1.62,Illinois,Kane
2020-04-15,1.04,0.47000000000000003,1.6400000000000001,Illinois,Kane
2020-04-16,1.07,0.49,1.6500000000000001,Illinois,Kane
2020-04-17,1.1300000000000001,0.56,1.7,Illinois,Kane
2020-04-18,1.16,0.61,1.73,Illinois,Kane
2020-04-19,1.22,0.68,1.77,Illinois,Kane
2020-04-20,1.24,0.72,1.78,Illinois,Kane
2020-04-21,1.21,0.7000000000000001,1.73,Illinois,Kane
2020-03-22,2.0,0.34,6.43,Illinois,Kankakee
2020-03-23,1.8800000000000001,0.38,5.01,Illinois,Kankakee
2020-03-24,2.17,0.51,4.99,Illinois,Kankakee
2020-03-25,2.2800000000000002,0.61,4.59,Illinois,Kankakee
2020-03-26,2.5,0.8300000000000001,4.43,Illinois,Kankakee
2020-03-27,2.2800000000000002,0.8200000000000001,3.85,Illinois,Kankakee
2020-03-28,2.11,0.86,3.5100000000000002,Illinois,Kankakee
2020-03-29,1.86,0.42,3.15,Illinois,Kankakee
2020-03-30,1.71,0.43,2.94,Illinois,Kankakee
2020-03-31,1.51,0.31,2.63,Illinois,Kankakee
2020-04-01,1.36,0.25,2.44,Illinois,Kankakee
2020-04-02,1.09,0.09,2.09,Illinois,Kankakee
2020-04-03,1.08,0.06,2.04,Illinois,Kankakee
2020-04-04,1.16,0.14,2.16,Illinois,Kankakee
2020-04-05,1.3800000000000001,0.35000000000000003,2.41,Illinois,Kankakee
2020-04-06,1.54,0.55,2.52,Illinois,Kankakee
2020-04-07,1.59,0.66,2.5,Illinois,Kankakee
2020-04-08,1.56,0.7000000000000001,2.42,Illinois,Kankakee
2020-04-09,1.49,0.66,2.27,Illinois,Kankakee
2020-04-10,1.36,0.58,2.12,Illinois,Kankakee
2020-04-11,1.19,0.44,1.94,Illinois,Kankakee
2020-04-12,1.04,0.29,1.76,Illinois,Kankakee
2020-04-13,0.93,0.19,1.6400000000000001,Illinois,Kankakee
2020-04-14,0.81,0.11,1.53,Illinois,Kankakee
2020-04-15,0.76,0.07,1.48,Illinois,Kankakee
2020-04-16,0.74,0.04,1.46,Illinois,Kankakee
2020-04-17,0.73,0.03,1.46,Illinois,Kankakee
2020-04-18,0.71,0.02,1.46,Illinois,Kankakee
2020-04-19,0.68,0.01,1.46,Illinois,Kankakee
2020-04-20,0.47000000000000003,0.0,1.32,Illinois,Kankakee
2020-04-21,0.39,0.0,1.33,Illinois,Kankakee
2020-03-23,2.0,0.34,6.43,Illinois,Kendall
2020-03-24,1.8800000000000001,0.38,5.01,Illinois,Kendall
2020-03-25,1.8,0.38,4.45,Illinois,Kendall
2020-03-26,1.74,0.4,4.13,Illinois,Kendall
2020-03-27,1.96,0.5,4.24,Illinois,Kendall
2020-03-28,1.83,0.46,3.79,Illinois,Kendall
2020-03-29,1.94,0.55,3.75,Illinois,Kendall
2020-03-30,1.96,0.1,3.65,Illinois,Kendall
2020-03-31,1.78,0.08,3.31,Illinois,Kendall
2020-04-01,1.85,0.23,3.34,Illinois,Kendall
2020-04-02,1.7,0.21,3.0700000000000003,Illinois,Kendall
2020-04-03,1.59,0.19,2.86,Illinois,Kendall
2020-04-04,1.52,0.24,2.77,Illinois,Kendall
2020-04-05,1.35,0.13,2.48,Illinois,Kendall
2020-04-06,1.32,0.15,2.43,Illinois,Kendall
2020-04-07,1.3900000000000001,0.23,2.48,Illinois,Kendall
2020-04-08,1.36,0.26,2.43,Illinois,Kendall
2020-04-09,1.33,0.24,2.33,Illinois,Kendall
2020-04-10,1.1500000000000001,0.16,2.14,Illinois,Kendall
2020-04-11,1.07,0.09,2.0,Illinois,Kendall
2020-04-12,1.0,0.08,1.94,Illinois,Kendall
2020-04-13,0.85,0.01,1.75,Illinois,Kendall
2020-04-14,0.68,0.0,1.6300000000000001,Illinois,Kendall
2020-04-15,0.56,0.0,1.58,Illinois,Kendall
2020-04-16,0.51,0.0,1.61,Illinois,Kendall
2020-04-17,0.56,0.0,1.71,Illinois,Kendall
2020-04-18,0.76,0.0,1.9100000000000001,Illinois,Kendall
2020-04-19,0.87,0.0,2.0300000000000002,Illinois,Kendall
2020-04-20,1.0,0.01,2.15,Illinois,Kendall
2020-04-21,1.1300000000000001,0.0,2.23,Illinois,Kendall
2020-04-16,2.0,0.34,6.43,Illinois,Knox
2020-04-17,1.8800000000000001,0.38,5.01,Illinois,Knox
2020-04-18,2.17,0.51,4.99,Illinois,Knox
2020-04-19,1.96,0.5,4.24,Illinois,Knox
2020-04-20,1.83,0.46,3.79,Illinois,Knox
2020-04-21,1.73,0.46,3.52,Illinois,Knox
2020-04-03,2.0,0.34,6.43,Illinois,LaSalle
2020-04-04,1.8800000000000001,0.38,5.01,Illinois,LaSalle
2020-04-05,2.17,0.51,4.99,Illinois,LaSalle
2020-04-06,1.96,0.5,4.24,Illinois,LaSalle
2020-04-07,1.83,0.46,3.79,Illinois,LaSalle
2020-04-08,1.73,0.46,3.52,Illinois,LaSalle
2020-04-09,1.6600000000000001,0.45,3.31,Illinois,LaSalle
2020-04-10,1.0,0.0,2.82,Illinois,LaSalle
2020-04-11,1.0,0.0,2.82,Illinois,LaSalle
2020-04-12,0.65,0.0,2.62,Illinois,LaSalle
2020-04-13,0.62,0.0,2.69,Illinois,LaSalle
2020-04-14,0.58,0.0,2.7600000000000002,Illinois,LaSalle
2020-04-15,0.53,0.0,2.84,Illinois,LaSalle
2020-04-16,0.47000000000000003,0.0,2.94,Illinois,LaSalle
2020-04-17,1.0,0.0,3.35,Illinois,LaSalle
2020-04-18,1.0,0.0,3.35,Illinois,LaSalle
2020-04-19,1.0,0.0,3.35,Illinois,LaSalle
2020-04-20,1.53,0.0,3.66,Illinois,LaSalle
2020-04-21,1.47,0.0,3.49,Illinois,LaSalle
2020-03-11,2.0,0.34,6.43,Illinois,Lake
2020-03-12,1.8800000000000001,0.38,5.01,Illinois,Lake
2020-03-13,1.8,0.38,4.45,Illinois,Lake
2020-03-14,1.74,0.4,4.13,Illinois,Lake
2020-03-15,1.96,0.5,4.24,Illinois,Lake
2020-03-16,2.35,0.72,4.39,Illinois,Lake
2020-03-17,2.43,0.87,4.11,Illinois,Lake
2020-03-18,2.62,0.9500000000000001,4.15,Illinois,Lake
2020-03-19,2.39,1.0,3.7,Illinois,Lake
2020-03-20,2.21,1.01,3.33,Illinois,Lake
2020-03-21,2.0,0.9500000000000001,3.0,Illinois,Lake
2020-03-22,1.85,0.9,2.74,Illinois,Lake
2020-03-23,1.75,0.9,2.58,Illinois,Lake
2020-03-24,1.74,0.97,2.5,Illinois,Lake
2020-03-25,1.72,1.03,2.43,Illinois,Lake
2020-03-26,1.69,1.05,2.33,Illinois,Lake
2020-03-27,1.59,0.99,2.18,Illinois,Lake
2020-03-28,1.55,1.0,2.11,Illinois,Lake
2020-03-29,1.52,1.0,2.04,Illinois,Lake
2020-03-30,1.48,0.99,1.97,Illinois,Lake
2020-03-31,1.45,1.0,1.93,Illinois,Lake
2020-04-01,1.43,1.0,1.8800000000000001,Illinois,Lake
2020-04-02,1.3800000000000001,0.97,1.81,Illinois,Lake
2020-04-03,1.35,0.9400000000000001,1.74,Illinois,Lake
2020-04-04,1.32,0.93,1.7,Illinois,Lake
2020-04-05,1.3,0.93,1.67,Illinois,Lake
2020-04-06,1.3,0.9500000000000001,1.67,Illinois,Lake
2020-04-07,1.29,0.9400000000000001,1.6300000000000001,Illinois,Lake
2020-04-08,1.25,0.91,1.58,Illinois,Lake
2020-04-09,1.24,0.92,1.57,Illinois,Lake
2020-04-10,1.21,0.89,1.52,Illinois,Lake
2020-04-11,1.17,0.86,1.48,Illinois,Lake
2020-04-12,1.12,0.8200000000000001,1.43,Illinois,Lake
2020-04-13,1.07,0.77,1.3800000000000001,Illinois,Lake
2020-04-14,1.01,0.72,1.33,Illinois,Lake
2020-04-15,1.01,0.72,1.33,Illinois,Lake
2020-04-16,1.01,0.71,1.31,Illinois,Lake
2020-04-17,1.03,0.74,1.34,Illinois,Lake
2020-04-18,1.03,0.74,1.34,Illinois,Lake
2020-04-19,1.01,0.72,1.32,Illinois,Lake
2020-04-20,0.99,0.7000000000000001,1.3,Illinois,Lake
2020-04-21,0.92,0.62,1.22,Illinois,Lake
2020-03-11,2.0,0.34,6.43,Illinois,Lawrence
2020-03-12,1.8800000000000001,0.38,5.01,Illinois,Lawrence
2020-03-13,1.8,0.38,4.45,Illinois,Lawrence
2020-03-14,1.74,0.4,4.13,Illinois,Lawrence
2020-03-15,1.96,0.5,4.24,Illinois,Lawrence
2020-03-16,2.35,0.72,4.39,Illinois,Lawrence
2020-03-17,2.43,0.87,4.11,Illinois,Lawrence
2020-03-18,2.62,0.9500000000000001,4.15,Illinois,Lawrence
2020-03-19,2.39,1.0,3.7,Illinois,Lawrence
2020-03-20,2.21,1.01,3.33,Illinois,Lawrence
2020-03-21,2.0,0.9500000000000001,3.0,Illinois,Lawrence
2020-03-22,1.85,0.9,2.74,Illinois,Lawrence
2020-03-23,1.75,0.9,2.58,Illinois,Lawrence
2020-03-24,1.74,0.97,2.5,Illinois,Lawrence
2020-03-25,1.72,1.03,2.43,Illinois,Lawrence
2020-03-26,1.69,1.05,2.33,Illinois,Lawrence
2020-03-27,1.59,0.99,2.18,Illinois,Lawrence
2020-03-28,1.55,1.0,2.11,Illinois,Lawrence
2020-03-29,1.52,1.0,2.04,Illinois,Lawrence
2020-03-30,1.48,0.99,1.97,Illinois,Lawrence
2020-03-31,1.45,1.0,1.93,Illinois,Lawrence
2020-04-01,1.43,1.0,1.8800000000000001,Illinois,Lawrence
2020-04-02,1.3800000000000001,0.97,1.81,Illinois,Lawrence
2020-04-03,1.35,0.9400000000000001,1.74,Illinois,Lawrence
2020-04-04,1.32,0.93,1.7,Illinois,Lawrence
2020-04-05,1.3,0.93,1.67,Illinois,Lawrence
2020-04-06,1.3,0.9500000000000001,1.67,Illinois,Lawrence
2020-04-07,1.29,0.9400000000000001,1.6300000000000001,Illinois,Lawrence
2020-04-08,1.25,0.91,1.58,Illinois,Lawrence
2020-04-09,1.24,0.92,1.57,Illinois,Lawrence
2020-04-10,1.21,0.89,1.52,Illinois,Lawrence
2020-04-11,1.17,0.86,1.48,Illinois,Lawrence
2020-04-12,1.12,0.8200000000000001,1.43,Illinois,Lawrence
2020-04-13,1.07,0.77,1.3800000000000001,Illinois,Lawrence
2020-04-14,1.01,0.72,1.33,Illinois,Lawrence
2020-04-15,1.01,0.72,1.33,Illinois,Lawrence
2020-04-16,1.01,0.71,1.31,Illinois,Lawrence
2020-04-17,1.03,0.74,1.34,Illinois,Lawrence
2020-04-18,1.03,0.74,1.34,Illinois,Lawrence
2020-04-19,1.01,0.72,1.32,Illinois,Lawrence
2020-04-20,0.99,0.7000000000000001,1.3,Illinois,Lawrence
2020-04-21,0.92,0.62,1.22,Illinois,Lawrence
2020-03-11,2.0,0.34,6.43,Illinois,Lee
2020-03-12,1.8800000000000001,0.38,5.01,Illinois,Lee
2020-03-13,1.8,0.38,4.45,Illinois,Lee
2020-03-14,1.74,0.4,4.13,Illinois,Lee
2020-03-15,1.96,0.5,4.24,Illinois,Lee
2020-03-16,2.35,0.72,4.39,Illinois,Lee
2020-03-17,2.43,0.87,4.11,Illinois,Lee
2020-03-18,2.62,0.9500000000000001,4.15,Illinois,Lee
2020-03-19,2.39,1.0,3.7,Illinois,Lee
2020-03-20,2.21,1.01,3.33,Illinois,Lee
2020-03-21,2.0,0.9500000000000001,3.0,Illinois,Lee
2020-03-22,1.85,0.9,2.74,Illinois,Lee
2020-03-23,1.75,0.9,2.58,Illinois,Lee
2020-03-24,1.74,0.97,2.5,Illinois,Lee
2020-03-25,1.72,1.03,2.43,Illinois,Lee
2020-03-26,1.69,1.05,2.33,Illinois,Lee
2020-03-27,1.59,0.99,2.18,Illinois,Lee
2020-03-28,1.55,1.0,2.11,Illinois,Lee
2020-03-29,1.52,1.0,2.04,Illinois,Lee
2020-03-30,1.48,0.99,1.97,Illinois,Lee
2020-03-31,1.45,1.0,1.93,Illinois,Lee
2020-04-01,1.43,1.0,1.8800000000000001,Illinois,Lee
2020-04-02,1.3800000000000001,0.97,1.81,Illinois,Lee
2020-04-03,1.35,0.9400000000000001,1.74,Illinois,Lee
2020-04-04,1.32,0.93,1.7,Illinois,Lee
2020-04-05,1.3,0.93,1.67,Illinois,Lee
2020-04-06,1.3,0.9500000000000001,1.67,Illinois,Lee
2020-04-07,1.29,0.9400000000000001,1.6300000000000001,Illinois,Lee
2020-04-08,1.25,0.91,1.58,Illinois,Lee
2020-04-09,1.24,0.92,1.57,Illinois,Lee
2020-04-10,1.21,0.89,1.52,Illinois,Lee
2020-04-11,1.17,0.86,1.48,Illinois,Lee
2020-04-12,1.12,0.8200000000000001,1.43,Illinois,Lee
2020-04-13,1.07,0.77,1.3800000000000001,Illinois,Lee
2020-04-14,1.01,0.72,1.33,Illinois,Lee
2020-04-15,1.01,0.72,1.33,Illinois,Lee
2020-04-16,1.01,0.71,1.31,Illinois,Lee
2020-04-17,1.03,0.74,1.34,Illinois,Lee
2020-04-18,1.03,0.74,1.34,Illinois,Lee
2020-04-19,1.01,0.72,1.32,Illinois,Lee
2020-04-20,0.99,0.7000000000000001,1.3,Illinois,Lee
2020-04-21,0.92,0.62,1.22,Illinois,Lee
2020-03-11,2.0,0.34,6.43,Illinois,Livingston
2020-03-12,1.8800000000000001,0.38,5.01,Illinois,Livingston
2020-03-13,1.8,0.38,4.45,Illinois,Livingston
2020-03-14,1.74,0.4,4.13,Illinois,Livingston
2020-03-15,1.96,0.5,4.24,Illinois,Livingston
2020-03-16,2.35,0.72,4.39,Illinois,Livingston
2020-03-17,2.43,0.87,4.11,Illinois,Livingston
2020-03-18,2.62,0.9500000000000001,4.15,Illinois,Livingston
2020-03-19,2.39,1.0,3.7,Illinois,Livingston
2020-03-20,2.21,1.01,3.33,Illinois,Livingston
2020-03-21,2.0,0.9500000000000001,3.0,Illinois,Livingston
2020-03-22,1.85,0.9,2.74,Illinois,Livingston
2020-03-23,1.75,0.9,2.58,Illinois,Livingston
2020-03-24,1.74,0.97,2.5,Illinois,Livingston
2020-03-25,1.72,1.03,2.43,Illinois,Livingston
2020-03-26,1.69,1.05,2.33,Illinois,Livingston
2020-03-27,1.59,0.99,2.18,Illinois,Livingston
2020-03-28,1.55,1.0,2.11,Illinois,Livingston
2020-03-29,1.52,1.0,2.04,Illinois,Livingston
2020-03-30,1.48,0.99,1.97,Illinois,Livingston
2020-03-31,1.45,1.0,1.93,Illinois,Livingston
2020-04-01,1.43,1.0,1.8800000000000001,Illinois,Livingston
2020-04-02,1.3800000000000001,0.97,1.81,Illinois,Livingston
2020-04-03,1.35,0.9400000000000001,1.74,Illinois,Livingston
2020-04-04,1.32,0.93,1.7,Illinois,Livingston
2020-04-05,1.3,0.93,1.67,Illinois,Livingston
2020-04-06,1.3,0.9500000000000001,1.67,Illinois,Livingston
2020-04-07,1.29,0.9400000000000001,1.6300000000000001,Illinois,Livingston
2020-04-08,1.25,0.91,1.58,Illinois,Livingston
2020-04-09,1.24,0.92,1.57,Illinois,Livingston
2020-04-10,1.21,0.89,1.52,Illinois,Livingston
2020-04-11,1.17,0.86,1.48,Illinois,Livingston
2020-04-12,1.12,0.8200000000000001,1.43,Illinois,Livingston
2020-04-13,1.07,0.77,1.3800000000000001,Illinois,Livingston
2020-04-14,1.01,0.72,1.33,Illinois,Livingston
2020-04-15,1.01,0.72,1.33,Illinois,Livingston
2020-04-16,1.01,0.71,1.31,Illinois,Livingston
2020-04-17,1.03,0.74,1.34,Illinois,Livingston
2020-04-18,1.03,0.74,1.34,Illinois,Livingston
2020-04-19,1.01,0.72,1.32,Illinois,Livingston
2020-04-20,0.99,0.7000000000000001,1.3,Illinois,Livingston
2020-04-21,0.92,0.62,1.22,Illinois,Livingston
2020-03-11,2.0,0.34,6.43,Illinois,Logan
2020-03-12,1.8800000000000001,0.38,5.01,Illinois,Logan
2020-03-13,1.8,0.38,4.45,Illinois,Logan
2020-03-14,1.74,0.4,4.13,Illinois,Logan
2020-03-15,1.96,0.5,4.24,Illinois,Logan
2020-03-16,2.35,0.72,4.39,Illinois,Logan
2020-03-17,2.43,0.87,4.11,Illinois,Logan
2020-03-18,2.62,0.9500000000000001,4.15,Illinois,Logan
2020-03-19,2.39,1.0,3.7,Illinois,Logan
2020-03-20,2.21,1.01,3.33,Illinois,Logan
2020-03-21,2.0,0.9500000000000001,3.0,Illinois,Logan
2020-03-22,1.85,0.9,2.74,Illinois,Logan
2020-03-23,1.75,0.9,2.58,Illinois,Logan
2020-03-24,1.74,0.97,2.5,Illinois,Logan
2020-03-25,1.72,1.03,2.43,Illinois,Logan
2020-03-26,1.69,1.05,2.33,Illinois,Logan
2020-03-27,1.59,0.99,2.18,Illinois,Logan
2020-03-28,1.55,1.0,2.11,Illinois,Logan
2020-03-29,1.52,1.0,2.04,Illinois,Logan
2020-03-30,1.48,0.99,1.97,Illinois,Logan
2020-03-31,1.45,1.0,1.93,Illinois,Logan
2020-04-01,1.43,1.0,1.8800000000000001,Illinois,Logan
2020-04-02,1.3800000000000001,0.97,1.81,Illinois,Logan
2020-04-03,1.35,0.9400000000000001,1.74,Illinois,Logan
2020-04-04,1.32,0.93,1.7,Illinois,Logan
2020-04-05,1.3,0.93,1.67,Illinois,Logan
2020-04-06,1.3,0.9500000000000001,1.67,Illinois,Logan
2020-04-07,1.29,0.9400000000000001,1.6300000000000001,Illinois,Logan
2020-04-08,1.25,0.91,1.58,Illinois,Logan
2020-04-09,1.24,0.92,1.57,Illinois,Logan
2020-04-10,1.21,0.89,1.52,Illinois,Logan
2020-04-11,1.17,0.86,1.48,Illinois,Logan
2020-04-12,1.12,0.8200000000000001,1.43,Illinois,Logan
2020-04-13,1.07,0.77,1.3800000000000001,Illinois,Logan
2020-04-14,1.01,0.72,1.33,Illinois,Logan
2020-04-15,1.01,0.72,1.33,Illinois,Logan
2020-04-16,1.01,0.71,1.31,Illinois,Logan
2020-04-17,1.03,0.74,1.34,Illinois,Logan
2020-04-18,1.03,0.74,1.34,Illinois,Logan
2020-04-19,1.01,0.72,1.32,Illinois,Logan
2020-04-20,0.99,0.7000000000000001,1.3,Illinois,Logan
2020-04-21,0.92,0.62,1.22,Illinois,Logan
2020-04-03,2.0,0.34,6.43,Illinois,Macon
2020-04-04,1.8800000000000001,0.38,5.01,Illinois,Macon
2020-04-05,2.17,0.51,4.99,Illinois,Macon
2020-04-06,1.96,0.5,4.24,Illinois,Macon
2020-04-07,1.83,0.46,3.79,Illinois,Macon
2020-04-08,1.73,0.46,3.52,Illinois,Macon
2020-04-09,1.84,0.55,3.5300000000000002,Illinois,Macon
2020-04-10,1.83,0.11,3.44,Illinois,Macon
2020-04-11,2.09,0.36,3.6,Illinois,Macon
2020-04-12,1.7,0.21,3.0700000000000003,Illinois,Macon
2020-04-13,1.59,0.19,2.86,Illinois,Macon
2020-04-14,1.27,0.05,2.43,Illinois,Macon
2020-04-15,1.1300000000000001,0.0,2.23,Illinois,Macon
2020-04-16,0.87,0.0,2.0300000000000002,Illinois,Macon
2020-04-17,0.73,0.0,1.95,Illinois,Macon
2020-04-18,0.41000000000000003,0.0,1.79,Illinois,Macon
2020-04-19,0.49,0.0,1.93,Illinois,Macon
2020-04-20,0.41000000000000003,0.0,1.99,Illinois,Macon
2020-04-21,0.78,0.0,2.31,Illinois,Macon
2020-04-02,2.0,0.34,6.43,Illinois,Macoupin
2020-04-03,1.8800000000000001,0.38,5.01,Illinois,Macoupin
2020-04-04,1.8,0.38,4.45,Illinois,Macoupin
2020-04-05,2.05,0.5,4.54,Illinois,Macoupin
2020-04-06,1.8900000000000001,0.47000000000000003,3.98,Illinois,Macoupin
2020-04-07,1.78,0.48,3.67,Illinois,Macoupin
2020-04-08,1.7,0.48,3.44,Illinois,Macoupin
2020-04-09,1.35,0.0,3.12,Illinois,Macoupin
2020-04-10,1.0,0.0,2.82,Illinois,Macoupin
2020-04-11,1.0,0.0,2.82,Illinois,Macoupin
2020-04-12,0.65,0.0,2.62,Illinois,Macoupin
2020-04-13,0.62,0.0,2.69,Illinois,Macoupin
2020-04-14,0.58,0.0,2.7600000000000002,Illinois,Macoupin
2020-04-15,0.53,0.0,2.84,Illinois,Macoupin
2020-04-16,0.47000000000000003,0.0,2.94,Illinois,Macoupin
2020-04-17,1.0,0.0,3.35,Illinois,Macoupin
2020-04-18,1.0,0.0,3.35,Illinois,Macoupin
2020-04-19,1.0,0.0,3.35,Illinois,Macoupin
2020-04-20,1.0,0.0,3.35,Illinois,Macoupin
2020-04-21,1.0,0.0,3.35,Illinois,Macoupin
2020-03-23,2.0,0.34,6.43,Illinois,Madison
2020-03-24,1.8800000000000001,0.38,5.01,Illinois,Madison
2020-03-25,1.8,0.38,4.45,Illinois,Madison
2020-03-26,2.05,0.5,4.54,Illinois,Madison
2020-03-27,1.8900000000000001,0.47000000000000003,3.98,Illinois,Madison
2020-03-28,1.78,0.48,3.67,Illinois,Madison
2020-03-29,1.8900000000000001,0.54,3.62,Illinois,Madison
2020-03-30,1.62,0.0,3.23,Illinois,Madison
2020-03-31,1.78,0.08,3.31,Illinois,Madison
2020-04-01,1.85,0.23,3.34,Illinois,Madison
2020-04-02,1.7,0.21,3.0700000000000003,Illinois,Madison
2020-04-03,1.59,0.19,2.86,Illinois,Madison
2020-04-04,1.52,0.24,2.77,Illinois,Madison
2020-04-05,1.46,0.22,2.62,Illinois,Madison
2020-04-06,1.51,0.31,2.63,Illinois,Madison
2020-04-07,1.53,0.39,2.6,Illinois,Madison
2020-04-08,1.4000000000000001,0.33,2.42,Illinois,Madison
2020-04-09,1.29,0.29,2.29,Illinois,Madison
2020-04-10,1.21,0.24,2.17,Illinois,Madison
2020-04-11,1.1300000000000001,0.19,2.06,Illinois,Madison
2020-04-12,1.0,0.11,1.9000000000000001,Illinois,Madison
2020-04-13,1.0,0.11,1.9000000000000001,Illinois,Madison
2020-04-14,0.93,0.04,1.78,Illinois,Madison
2020-04-15,1.0,0.11,1.9100000000000001,Illinois,Madison
2020-04-16,1.0,0.11,1.9100000000000001,Illinois,Madison
2020-04-17,1.07,0.14,1.97,Illinois,Madison
2020-04-18,1.06,0.14,1.96,Illinois,Madison
2020-04-19,1.1300000000000001,0.21,2.05,Illinois,Madison
2020-04-20,1.0,0.1,1.86,Illinois,Madison
2020-04-21,0.87,0.04,1.72,Illinois,Madison
2020-04-06,2.0,0.34,6.43,Illinois,Marion
2020-04-07,1.8800000000000001,0.38,5.01,Illinois,Marion
2020-04-08,2.17,0.51,4.99,Illinois,Marion
2020-04-09,1.96,0.5,4.24,Illinois,Marion
2020-04-10,1.83,0.46,3.79,Illinois,Marion
2020-04-11,1.73,0.46,3.52,Illinois,Marion
2020-04-12,1.5,0.39,3.13,Illinois,Marion
2020-04-13,1.0,0.0,2.9,Illinois,Marion
2020-04-14,1.0,0.0,2.9,Illinois,Marion
2020-04-15,0.62,0.0,2.69,Illinois,Marion
2020-04-16,0.58,0.0,2.7600000000000002,Illinois,Marion
2020-04-17,0.53,0.0,2.84,Illinois,Marion
2020-04-18,0.47000000000000003,0.0,2.94,Illinois,Marion
2020-04-19,1.0,0.0,3.35,Illinois,Marion
2020-04-20,1.53,0.0,3.66,Illinois,Marion
2020-04-21,1.47,0.0,3.49,Illinois,Marion
2020-04-06,2.0,0.34,6.43,Illinois,Marshall
2020-04-07,1.8800000000000001,0.38,5.01,Illinois,Marshall
2020-04-08,2.17,0.51,4.99,Illinois,Marshall
2020-04-09,1.96,0.5,4.24,Illinois,Marshall
2020-04-10,1.83,0.46,3.79,Illinois,Marshall
2020-04-11,1.73,0.46,3.52,Illinois,Marshall
2020-04-12,1.5,0.39,3.13,Illinois,Marshall
2020-04-13,1.0,0.0,2.9,Illinois,Marshall
2020-04-14,1.0,0.0,2.9,Illinois,Marshall
2020-04-15,0.62,0.0,2.69,Illinois,Marshall
2020-04-16,0.58,0.0,2.7600000000000002,Illinois,Marshall
2020-04-17,0.53,0.0,2.84,Illinois,Marshall
2020-04-18,0.47000000000000003,0.0,2.94,Illinois,Marshall
2020-04-19,1.0,0.0,3.35,Illinois,Marshall
